strategy,symbol,side,entry_ts,exit_ts,entry,exit,qty,pnl,stop,target
VWAPReversion,QQQ,short,2025-09-23 09:49:00,2025-09-23 09:58:00,601.25,600.7910775906375,415,190.45279988542006,602.4525,600.7910775906375
VWAPReversion,QQQ,short,2025-09-23 09:53:00,2025-09-23 09:58:00,601.40002,600.7941262596719,415,251.4459022361848,602.6028200400001,600.7941262596719
VWAPReversion,QQQ,short,2025-09-23 09:54:00,2025-09-23 09:58:00,601.079895,600.7946257641368,415,118.38673288323264,602.28205479,600.7946257641368
VWAPReversion,QQQ,short,2025-09-23 10:06:00,2025-09-23 10:24:00,601.20001,600.7972110781654,415,167.16155256134812,602.40241002,600.7972110781654
VWAPReversion,QQQ,short,2025-09-23 10:07:00,2025-09-23 10:24:00,600.97498,600.797364779248,415,73.71031661205166,602.1769299599999,600.797364779248
VWAPReversion,QQQ,short,2025-09-23 10:08:00,2025-09-23 10:24:00,600.97998,600.7974843321684,415,75.73570215007976,602.1819399599999,600.7974843321684
VWAPReversion,QQQ,short,2025-09-23 10:11:00,2025-09-23 10:24:00,601.0050049,600.7984911649008,415,85.7032000661593,602.2070149098,600.7984911649008
VWAPReversion,QQQ,short,2025-09-23 10:12:00,2025-09-23 10:24:00,600.99988,600.7986693332424,415,83.50242670438774,602.20187976,600.7986693332424
VWAPReversion,QQQ,short,2025-09-23 10:15:00,2025-09-23 10:24:00,601.044983,600.7999689822208,415,101.68081737837895,602.247072966,600.7999689822208
VWAPReversion,QQQ,short,2025-09-23 10:20:00,2025-09-23 10:24:00,601.16498,600.801479060279,415,150.85288998421788,602.3673099600001,600.801479060279
VWAPReversion,QQQ,short,2025-09-23 10:21:00,2025-09-23 10:24:00,601.085022,600.8016795676358,415,117.58710943113442,602.287192044,600.8016795676358
VWAPReversion,QQQ,short,2025-09-23 10:22:00,2025-09-23 10:24:00,601.0050049,600.8017935836946,415,84.33269626675838,602.2070149098,600.8017935836946
VWAPReversion,QQQ,short,2025-09-23 10:23:00,2025-09-23 10:24:00,601.01001,600.8019441196465,415,86.34734034670316,602.2120300199999,600.8019441196465
VWAPReversion,QQQ,short,2025-09-23 10:29:00,2025-09-23 11:02:00,601.19,600.8033115469422,415,160.4757080190285,602.39238,600.8033115469422
VWAPReversion,QQQ,short,2025-09-23 10:30:00,2025-09-23 11:02:00,601.20001,600.8036196566806,415,164.50199247757894,602.40241002,600.8036196566806
VWAPReversion,QQQ,short,2025-09-23 10:32:00,2025-09-23 11:02:00,601.094971,600.8041962994059,415,120.67150074653341,602.297160942,600.8041962994059
VWAPReversion,QQQ,short,2025-09-23 10:34:00,2025-09-23 11:02:00,601.15002,600.8046847302575,415,143.3141369431695,602.35232004,600.8046847302575
VWAPReversion,QQQ,short,2025-09-23 10:36:00,2025-09-23 11:02:00,601.10999,600.8052907285802,415,126.45019763923756,602.31220998,600.8052907285802
VWAPReversion,QQQ,short,2025-09-23 10:38:00,2025-09-23 11:02:00,601.22998,600.8066880732327,415,175.66614960839047,602.43243996,600.8066880732327
VWAPReversion,QQQ,short,2025-09-23 10:40:00,2025-09-23 11:02:00,601.21002,600.8071500575238,415,167.19102612761162,602.41244004,600.8071500575238
VWAPReversion,QQQ,short,2025-09-23 10:42:00,2025-09-23 11:02:00,601.40002,600.8086760208998,415,245.40775132658382,602.6028200400001,600.8086760208998
VWAPReversion,QQQ,short,2025-09-23 10:43:00,2025-09-23 11:02:00,601.24988,600.8090373821653,415,182.94968640136688,602.45237976,600.8090373821653
VWAPReversion,QQQ,short,2025-09-23 10:44:00,2025-09-23 11:02:00,601.15002,600.8092427940602,415,141.42254046503524,602.35232004,600.8092427940602
VWAPReversion,QQQ,short,2025-09-23 10:45:00,2025-09-23 11:02:00,601.090027,600.8093482925345,415,116.48166359815207,602.292207054,600.8093482925345
VWAPReversion,QQQ,short,2025-09-23 10:46:00,2025-09-23 11:02:00,600.97498,600.8094950319262,415,68.67626175061446,602.1769299599999,600.8094950319262
VWAPReversion,QQQ,short,2025-09-23 10:47:00,2025-09-23 11:02:00,600.91498,600.8095872198307,416,43.84339655041549,602.1168099600001,600.8095872198307
VWAPReversion,QQQ,short,2025-09-23 10:50:00,2025-09-23 11:02:00,601.02002,600.8099446564072,415,87.181267591032,602.2220600400001,600.8099446564072
VWAPReversion,QQQ,short,2025-09-23 10:52:00,2025-09-23 11:00:00,600.98999,600.8102931639173,415,74.57418697432558,602.1919699800001,600.8102931639173
VWAPReversion,QQQ,short,2025-09-23 10:56:00,2025-09-23 11:00:00,601.22998,600.8115481968246,415,173.64919831778877,602.43243996,600.8115481968246
VWAPReversion,QQQ,short,2025-09-23 10:57:00,2025-09-23 11:00:00,601.049988,600.8117097998967,415,98.88545304287334,602.252087976,600.8117097998967
VWAPReversion,QQQ,short,2025-09-23 10:58:00,2025-09-23 11:00:00,601.015625,600.8118547099015,415,84.56467039089091,602.21765625,600.8118547099015
VWAPReversion,QQQ,short,2025-09-23 10:59:00,2025-09-23 11:00:00,600.96997,600.8119606343917,415,65.57388672745958,602.17190994,600.8119606343917
VWAPReversion,QQQ,short,2025-09-23 11:00:00,2025-09-23 11:00:00,600.84998,600.811986904103,416,15.805127893119788,602.05167996,600.811986904103
VWAPReversion,QQQ,short,2025-09-23 11:01:00,2025-09-23 11:02:00,600.8501,600.8120010711685,416,15.849154393887147,602.0518002,600.8120010711685
VWAPReversion,QQQ,short,2025-09-23 11:14:00,2025-09-23 11:41:00,601.36987,600.8140723803232,415,230.65601216587595,602.57260974,600.8140723803232
VWAPReversion,QQQ,short,2025-09-23 11:15:00,2025-09-23 11:41:00,601.19,600.8143042958624,415,155.9137172171387,602.39238,600.8143042958624
VWAPReversion,QQQ,short,2025-09-23 11:19:00,2025-09-23 11:40:00,601.44501,600.8157592321159,415,261.1390686719318,602.6479000200001,600.8157592321159
VWAPReversion,QQQ,short,2025-09-23 11:20:00,2025-09-23 11:40:00,601.40002,600.8254442093952,415,238.44895310101435,602.6028200400001,600.8254442093952
VWAPReversion,QQQ,short,2025-09-23 11:21:00,2025-09-23 11:40:00,601.34003,600.8310920647979,415,211.20924310886494,602.54271006,600.8310920647979
VWAPReversion,QQQ,short,2025-09-23 11:23:00,2025-09-23 11:40:00,601.37,600.8314921392343,415,223.48076221774988,602.57274,600.8314921392343
VWAPReversion,QQQ,short,2025-09-23 11:25:00,2025-09-23 11:40:00,601.39001,600.8322206419261,415,231.48258360063494,602.5927900199999,600.8322206419261
VWAPReversion,QQQ,short,2025-09-23 11:26:00,2025-09-23 11:40:00,601.21997,600.832424316098,415,160.83145881932012,602.42240994,600.832424316098
VWAPReversion,QQQ,short,2025-09-23 11:27:00,2025-09-23 11:40:00,601.15997,600.8325099297277,415,135.8959291630083,602.3622899400001,600.8325099297277
VWAPReversion,QQQ,short,2025-09-23 11:31:00,2025-09-23 11:40:00,601.26001,600.8331708908992,415,177.13823027683077,602.4625300199999,600.8331708908992
VWAPReversion,QQQ,short,2025-09-23 11:32:00,2025-09-23 11:40:00,601.19,600.8333202050841,415,148.02211489013018,602.39238,600.8333202050841
VWAPReversion,QQQ,short,2025-09-23 11:33:00,2025-09-23 11:40:00,601.15002,600.8334717590599,415,131.36751999016838,602.35232004,600.8334717590599
VWAPReversion,QQQ,short,2025-09-23 11:36:00,2025-09-23 11:40:00,601.255,600.8339116980727,415,174.75164529982294,602.45751,600.8339116980727
VWAPReversion,QQQ,short,2025-09-23 11:37:00,2025-09-23 11:40:00,601.090027,600.8344843165463,415,106.05021363326671,602.292207054,600.8344843165463
VWAPReversion,QQQ,short,2025-09-23 11:38:00,2025-09-23 11:40:00,601.011414,600.8597538787244,415,62.93895032934927,602.213436828,600.8597538787244
VWAPReversion,QQQ,short,2025-09-23 11:39:00,2025-09-23 11:40:00,600.92499,600.8597565969606,416,27.137095664402295,602.12683998,600.8597565969606
VWAPReversion,QQQ,long,2025-09-23 11:43:00,2025-09-23 11:43:00,600.92999,600.8598520306001,416,-29.177395270344277,599.72813002,600.8598520306001
VWAPReversion,QQQ,short,2025-09-23 11:48:00,2025-09-23 12:04:00,601.1756,600.8605548684932,415,130.7437295753425,602.3779512,600.8605548684932
VWAPReversion,QQQ,short,2025-09-23 11:49:00,2025-09-23 12:04:00,601.17999,600.8606151911089,415,132.54054568980564,602.38234998,600.8606151911089
VWAPReversion,QQQ,short,2025-09-23 11:50:00,2025-09-23 12:04:00,601.10498,600.8606704533103,415,101.38846187622221,602.30718996,600.8606704533103
VWAPReversion,QQQ,short,2025-09-23 11:53:00,2025-09-23 12:04:00,601.059998,600.8609930725346,415,82.58704489812146,602.2621179959999,600.8609930725346
VWAPReversion,QQQ,short,2025-09-23 11:54:00,2025-09-23 12:04:00,601.070007,600.8610645359988,415,86.71112256050264,602.272147014,600.8610645359988
VWAPReversion,QQQ,short,2025-09-23 11:55:00,2025-09-23 12:04:00,600.98999,600.8610981934922,415,53.49009970073496,602.1919699800001,600.8610981934922
VWAPReversion,QQQ,short,2025-09-23 11:56:00,2025-09-23 12:04:00,600.94513,600.8611177873767,416,34.949080451289774,602.14702026,600.8611177873767
VWAPReversion,QQQ,short,2025-09-23 11:59:00,2025-09-23 12:04:00,601.0,600.8612372454061,415,57.58654315647959,602.202,600.8612372454061
VWAPReversion,QQQ,short,2025-09-23 12:02:00,2025-09-23 12:04:00,600.96997,600.8613848428706,415,45.062840208688044,602.17190994,600.8613848428706
VWAPReversion,QQQ,long,2025-09-23 12:13:00,2025-09-23 12:19:00,600.43988,600.8593471449097,416,174.49833228244825,599.23900024,600.8593471449097
VWAPReversion,QQQ,long,2025-09-23 12:14:00,2025-09-23 12:19:00,600.62,600.8591854922887,416,99.50116479209828,599.41876,600.8591854922887
VWAPReversion,QQQ,long,2025-09-23 12:15:00,2025-09-23 12:19:00,600.62,600.8590758843562,416,99.45556789218972,599.41876,600.8590758843562
VWAPReversion,QQQ,long,2025-09-23 12:16:00,2025-09-23 12:19:00,600.65002,600.8589636168238,416,86.92054459866631,599.4487199600001,600.8589636168238
VWAPReversion,QQQ,long,2025-09-23 12:17:00,2025-09-23 12:19:00,600.76001,600.8588964127114,416,41.1367476879459,599.55848998,600.8588964127114
VWAPReversion,QQQ,long,2025-09-23 12:18:00,2025-09-23 12:19:00,600.78497,600.8587566222146,416,30.695234841266938,599.58340006,600.8587566222146
VWAPReversion,QQQ,short,2025-09-23 12:22:00,2025-09-23 12:25:00,601.039978,600.8594363336998,415,74.92479151458326,602.242057956,600.8594363336998
VWAPReversion,QQQ,short,2025-09-23 12:23:00,2025-09-23 12:25:00,600.92999,600.8594916834384,416,29.32729968963031,602.13184998,600.8594916834384
VWAPReversion,QQQ,long,2025-09-23 12:26:00,2025-09-23 12:38:00,600.77008,600.8594253173416,416,37.16765201408634,599.56853984,600.8594253173416
VWAPReversion,QQQ,long,2025-09-23 12:29:00,2025-09-23 12:38:00,600.65009,600.8591721992871,416,86.9781949034259,599.44878982,600.8591721992871
VWAPReversion,QQQ,long,2025-09-23 12:31:00,2025-09-23 12:38:00,600.68988,600.8590174297199,416,70.36117076345909,599.48850024,600.8590174297199
VWAPReversion,QQQ,long,2025-09-23 12:33:00,2025-09-23 12:38:00,600.81989,600.8589016730166,416,16.228855974906764,599.6182502199999,600.8589016730166
VWAPReversion,QQQ,long,2025-09-23 12:37:00,2025-09-23 12:38:00,600.75,600.8582020431284,416,45.01204994139698,599.5485,600.8582020431284
VWAPReversion,QQQ,short,2025-09-23 12:50:00,2025-09-23 12:53:00,601.039978,600.8584153052344,415,75.34851832772517,602.242057956,600.8584153052344
VWAPReversion,QQQ,short,2025-09-23 12:52:00,2025-09-23 12:53:00,600.99988,600.858536502099,415,58.65755162889343,602.20187976,600.858536502099
VWAPReversion,QQQ,short,2025-09-23 12:53:00,2025-09-23 12:53:00,600.88013,600.858544059887,416,8.979751087019395,602.08189026,600.858544059887
VWAPReversion,QQQ,long,2025-09-23 12:56:00,2025-09-23 13:27:00,600.53003,599.32896994,416,-499.64098496001316,599.32896994,600.8580432655355
VWAPReversion,QQQ,long,2025-09-23 12:57:00,2025-09-23 13:26:00,600.71002,599.50859996,416,-499.7907366400068,599.50859996,600.8579733819971
VWAPReversion,QQQ,long,2025-09-23 12:59:00,2025-09-23 13:27:00,600.58002,599.37885996,416,-499.6825766399961,599.37885996,600.857339500285
VWAPReversion,QQQ,long,2025-09-23 13:01:00,2025-09-23 13:27:00,600.38129,599.1805274200001,416,-499.5172332799775,599.1805274200001,600.8568584261449
VWAPReversion,QQQ,long,2025-09-23 13:04:00,2025-09-23 13:30:00,600.21997,599.01953006,416,-499.3830150400099,599.01953006,600.855158978659
VWAPReversion,QQQ,long,2025-09-23 13:05:00,2025-09-23 13:27:00,600.39502,599.19422996,416,-499.5286566400064,599.19422996,600.8549205415572
VWAPReversion,QQQ,long,2025-09-23 13:07:00,2025-09-23 13:27:00,600.375,599.17425,416,-499.5119999999879,599.17425,600.8545296109351
VWAPReversion,QQQ,long,2025-09-23 13:09:00,2025-09-23 13:27:00,600.51752,599.31648496,416,-499.6305766399855,599.31648496,600.8543266455557
VWAPReversion,QQQ,long,2025-09-23 13:12:00,2025-09-23 13:28:00,600.32001,599.11936998,416,-499.46624832001544,599.11936998,600.8536273235349
VWAPReversion,QQQ,long,2025-09-23 13:17:00,2025-09-23 13:30:00,600.14001,598.9397299799999,416,-499.3164883200152,598.9397299799999,600.8513100298487
VWAPReversion,QQQ,long,2025-09-23 13:21:00,2025-09-23 13:35:00,599.85999,598.66027002,416,-499.08351168002264,598.66027002,600.8452365062769
VWAPReversion,QQQ,long,2025-09-23 13:22:00,2025-09-23 13:35:00,600.01001,598.80998998,416,-499.2083283200045,598.80998998,600.844662353896
VWAPReversion,QQQ,long,2025-09-23 13:23:00,2025-09-23 13:35:00,600.054993,598.8548830139999,416,-499.24575417601227,598.8548830139999,600.8441654254983
VWAPReversion,QQQ,long,2025-09-23 13:29:00,2025-09-23 13:39:00,599.13501,597.93673998,417,-499.6785983399981,597.93673998,600.831268683804
VWAPReversion,QQQ,long,2025-09-23 13:32:00,2025-09-23 13:40:00,599.11499,597.9167600200001,417,-499.66190165997955,597.9167600200001,600.825788245076
VWAPReversion,QQQ,long,2025-09-23 13:33:00,2025-09-23 13:39:00,599.15002,597.95171996,417,-499.6911166800205,597.95171996,600.8246473274445
VWAPReversion,QQQ,long,2025-09-23 13:38:00,2025-09-23 13:41:00,598.20001,597.00360998,417,-498.89880834002315,597.00360998,600.8064885556716
VWAPReversion,QQQ,long,2025-09-23 13:42:00,2025-09-24 11:46:00,597.59003,596.39484994,418,-499.5852650799934,596.39484994,600.7724261154682
VWAPReversion,QQQ,long,2025-09-23 13:43:00,2025-09-24 11:39:00,597.85498,596.6592700399999,418,-499.8067632800187,596.6592700399999,600.7684416064491
VWAPReversion,QQQ,long,2025-09-23 13:47:00,2025-09-24 11:35:00,597.87878,596.6830224400001,418,-499.82666007997796,596.6830224400001,600.7492756938101
VWAPReversion,QQQ,long,2025-09-23 13:48:00,2025-09-24 11:11:00,598.19,596.9936200000001,417,-498.8904599999902,596.9936200000001,600.7465837573812
VWAPReversion,QQQ,long,2025-09-23 13:49:00,2025-09-23 14:23:00,598.44,597.2431200000001,417,-499.09895999998525,597.2431200000001,600.7318585568081
VWAPReversion,QQQ,long,2025-09-23 13:50:00,2025-09-23 14:22:00,598.47449,597.27754102,417,-499.1277246600008,597.27754102,600.7290646619155
VWAPReversion,QQQ,long,2025-09-23 13:55:00,2025-09-24 11:33:00,598.059998,596.863878004,418,-499.9781583279971,596.863878004,600.7196121659758
VWAPReversion,QQQ,long,2025-09-23 13:57:00,2025-09-24 11:10:00,598.28998,597.09340004,417,-498.9738433200034,597.09340004,600.7159481652357
VWAPReversion,QQQ,long,2025-09-23 13:58:00,2025-09-23 14:55:00,598.40997,597.2131500600001,417,-499.07391497998117,597.2131500600001,600.7148348453094
VWAPReversion,QQQ,long,2025-09-23 14:01:00,2025-09-23 14:59:00,598.37622,597.17946756,417,-499.0457674799811,597.17946756,600.2119647944866
VWAPReversion,QQQ,long,2025-09-23 14:04:00,2025-09-24 11:34:00,597.96997,596.77403006,418,-499.90289492000693,596.77403006,600.2027130460388
VWAPReversion,QQQ,long,2025-09-23 14:06:00,2025-09-24 11:34:00,597.94,596.7441200000001,418,-499.8778399999951,596.7441200000001,600.1971560536892
VWAPReversion,QQQ,long,2025-09-23 14:07:00,2025-09-24 11:33:00,598.049988,596.853888024,418,-499.9697899680116,596.853888024,600.195192629921
VWAPReversion,QQQ,long,2025-09-23 14:08:00,2025-09-24 11:33:00,598.080017,596.883856966,418,-499.994894211977,596.883856966,600.1932621349663
VWAPReversion,QQQ,long,2025-09-23 14:13:00,2025-09-24 11:41:00,597.78998,596.59440004,418,-499.7524232800133,596.59440004,600.178014891775
VWAPReversion,QQQ,long,2025-09-23 14:18:00,2025-09-24 11:46:00,597.58557,596.39039886,418,-499.5815365199819,596.39039886,600.1663401087378
VWAPReversion,QQQ,long,2025-09-23 14:20:00,2025-09-24 11:46:00,597.54999,596.35489002,418,-499.5517916400038,596.35489002,600.1586056701777
VWAPReversion,QQQ,long,2025-09-23 14:22:00,2025-09-24 11:46:00,597.48999,596.2950100200001,418,-499.50163163998786,596.2950100200001,600.151442517359
VWAPReversion,QQQ,long,2025-09-23 14:24:00,2025-09-24 11:46:00,597.45319,596.2582836199999,418,-499.4708668400085,596.2582836199999,600.1455471288667
VWAPReversion,QQQ,long,2025-09-23 14:25:00,2025-09-24 11:39:00,597.85498,596.6592700399999,418,-499.8067632800187,596.6592700399999,600.1396645817973
VWAPReversion,QQQ,long,2025-09-23 14:26:00,2025-09-24 11:33:00,598.039978,596.8438980440001,418,-499.96142160797854,596.8438980440001,600.136761007782
VWAPReversion,QQQ,long,2025-09-23 14:27:00,2025-09-24 11:33:00,598.030029,596.8339689420001,418,-499.95310424397644,596.8339689420001,600.1344622462757
VWAPReversion,QQQ,long,2025-09-23 14:30:00,2025-09-24 11:35:00,597.90503,596.70921994,418,-499.84860507999383,596.70921994,600.1250745581361
VWAPReversion,QQQ,long,2025-09-23 14:31:00,2025-09-24 11:33:00,598.13501,596.9387399799999,417,-498.8445983400178,596.9387399799999,600.1229630964364
VWAPReversion,QQQ,long,2025-09-23 14:32:00,2025-09-24 11:11:00,598.19,596.9936200000001,417,-498.8904599999902,596.9936200000001,600.1212145864351
VWAPReversion,QQQ,long,2025-09-23 14:33:00,2025-09-24 11:11:00,598.22998,597.03352004,417,-498.92380331998754,597.03352004,600.1165370064157
VWAPReversion,QQQ,long,2025-09-23 14:34:00,2025-09-24 11:10:00,598.23999,597.04351002,417,-498.9321516600205,597.04351002,600.1154489826788
VWAPReversion,QQQ,long,2025-09-23 14:36:00,2025-09-23 14:59:00,598.32001,597.12336998,417,-498.9988883400075,597.12336998,600.1132873079155
VWAPReversion,QQQ,long,2025-09-23 14:40:00,2025-09-24 11:46:00,597.61499,596.41976002,418,-499.60613164000915,596.41976002,600.104129353879
VWAPReversion,QQQ,long,2025-09-23 14:41:00,2025-09-24 11:45:00,597.65997,596.46465006,418,-499.64373491999595,596.46465006,600.103777569131
VWAPReversion,QQQ,long,2025-09-23 14:42:00,2025-09-24 11:45:00,597.63501,596.43973998,418,-499.6228683599802,596.43973998,600.1005682915184
VWAPReversion,QQQ,long,2025-09-23 14:43:00,2025-09-24 11:41:00,597.77502,596.5794699600001,418,-499.73991671997646,596.5794699600001,600.0989771353048
VWAPReversion,QQQ,long,2025-09-23 14:45:00,2025-09-24 11:41:00,597.78003,596.58446994,418,-499.74410508002006,596.58446994,600.0930682905943
VWAPReversion,QQQ,long,2025-09-23 14:46:00,2025-09-24 11:35:00,597.91498,596.71915004,418,-499.8569232799871,596.71915004,600.0916506268098
VWAPReversion,QQQ,long,2025-09-23 14:47:00,2025-09-24 11:33:00,598.0050049,596.8089948902,418,-499.9321840964142,596.8089948902,600.0902201754898
VWAPReversion,QQQ,long,2025-09-23 14:54:00,2025-09-24 11:46:00,597.49011,596.2951297799999,418,-499.5017319600199,596.2951297799999,600.0762865994967
VWAPReversion,QQQ,long,2025-09-23 14:55:00,2025-09-24 11:46:00,597.60999,596.41477002,418,-499.6019516400197,596.41477002,600.0704750994263
VWAPReversion,QQQ,long,2025-09-23 14:59:00,2025-09-24 11:46:00,597.25012,596.05561976,418,-499.3011003200104,596.05561976,600.0580614507832
VWAPReversion,QQQ,long,2025-09-23 15:00:00,2025-09-24 11:46:00,597.591,596.395818,418,-499.5860760000189,596.395818,600.0524418886738
VWAPReversion,QQQ,long,2025-09-23 15:01:00,2025-09-24 11:41:00,597.75,596.5545,418,-499.71900000001597,596.5545,600.0497712706837
VWAPReversion,QQQ,long,2025-09-23 15:06:00,2025-09-24 11:46:00,597.34003,596.14534994,418,-499.37626507999835,596.14534994,600.0391245393906
VWAPReversion,QQQ,long,2025-09-23 15:07:00,2025-09-24 11:46:00,597.44501,596.25011998,418,-499.46402836000107,596.25011998,600.0372850090679
VWAPReversion,QQQ,long,2025-09-23 15:09:00,2025-09-24 11:46:00,597.37,596.17526,418,-499.4013200000102,596.17526,600.0326172366316
VWAPReversion,QQQ,long,2025-09-23 15:10:00,2025-09-24 11:46:00,597.59003,596.39484994,418,-499.5852650799934,596.39484994,600.0301677908601
VWAPReversion,QQQ,long,2025-09-23 15:11:00,2025-09-24 11:45:00,597.65997,596.46465006,418,-499.64373491999595,596.46465006,600.0280867988664
VWAPReversion,QQQ,long,2025-09-23 15:13:00,2025-09-24 11:45:00,597.65991,596.46459018,418,-499.6436847600037,596.46459018,600.0240922418583
VWAPReversion,QQQ,long,2025-09-23 15:16:00,2025-09-24 11:41:00,597.82001,596.62436998,418,-499.7775283600174,596.62436998,600.0200626805058
VWAPReversion,QQQ,long,2025-09-23 15:17:00,2025-09-24 11:35:00,597.92499,596.7291400199999,418,-499.86529164002013,596.7291400199999,600.0186712305266
VWAPReversion,QQQ,long,2025-09-23 15:18:00,2025-09-24 11:33:00,598.080017,596.883856966,418,-499.994894211977,596.883856966,600.016080409497
VWAPReversion,QQQ,long,2025-09-23 15:24:00,2025-09-24 11:46:00,597.59998,596.40478004,418,-499.59358327998666,596.40478004,600.0040190920163
VWAPReversion,QQQ,long,2025-09-23 15:26:00,2025-09-24 11:46:00,597.57001,596.37486998,418,-499.56852836002236,596.37486998,600.0004180830298
VWAPReversion,QQQ,long,2025-09-23 15:28:00,2025-09-24 11:46:00,597.52472,596.32967056,418,-499.53066592002006,596.32967056,599.9951493100565
VWAPReversion,QQQ,long,2025-09-23 15:29:00,2025-09-24 11:46:00,597.51099,596.31596802,418,-499.51918763999106,596.31596802,599.9940388835463
VWAPReversion,QQQ,long,2025-09-23 15:30:00,2025-09-24 11:45:00,597.62,596.42476,418,-499.61032000000523,596.42476,599.9917429902835
VWAPReversion,QQQ,long,2025-09-23 15:31:00,2025-09-24 11:45:00,597.69,596.49462,418,-499.66884000000005,596.49462,599.9905018229284
VWAPReversion,QQQ,long,2025-09-23 15:32:00,2025-09-24 11:41:00,597.76929,596.57375142,418,-499.7351264399781,596.57375142,599.9888995612205
VWAPReversion,QQQ,long,2025-09-23 15:33:00,2025-09-24 11:41:00,597.81,596.61438,418,-499.76915999998437,596.61438,599.9872264112784
VWAPReversion,QQQ,long,2025-09-23 15:34:00,2025-09-24 11:39:00,597.84003,596.64434994,418,-499.79426507998846,596.64434994,599.9853478083314
VWAPReversion,QQQ,long,2025-09-23 15:36:00,2025-09-24 11:34:00,597.92999,596.73413002,418,-499.8694716400096,596.73413002,599.9795711793503
VWAPReversion,QQQ,long,2025-09-23 15:39:00,2025-09-24 11:39:00,597.84998,596.65428004,418,-499.8025832799817,596.65428004,599.973651179171
VWAPReversion,QQQ,long,2025-09-23 15:40:00,2025-09-24 11:33:00,598.015015,596.81898497,418,-499.9405525399893,596.81898497,599.9717075103457
VWAPReversion,QQQ,long,2025-09-23 15:41:00,2025-09-24 11:33:00,598.02002,596.8239799600001,418,-499.9447367199821,596.8239799600001,599.9695209782619
VWAPReversion,QQQ,long,2025-09-23 15:42:00,2025-09-24 11:33:00,598.054993,596.858883014,418,-499.97397414800434,596.858883014,599.9681459774621
VWAPReversion,QQQ,long,2025-09-23 15:43:00,2025-09-24 11:33:00,598.070007,596.873866986,418,-499.9865258519915,596.873866986,599.9658605964396
VWAPReversion,QQQ,long,2025-09-23 15:44:00,2025-09-24 11:11:00,598.15997,596.9636500600001,417,-498.8654149799861,596.9636500600001,599.9639745030597
VWAPReversion,QQQ,long,2025-09-23 15:45:00,2025-09-24 11:10:00,598.30072,597.10411856,417,-498.9828004799979,597.10411856,599.9621612037861
VWAPReversion,QQQ,long,2025-09-23 15:48:00,2025-09-24 11:33:00,598.099976,596.9037760479999,417,-498.8153799840121,596.9037760479999,599.9566005571928
VWAPReversion,QQQ,long,2025-09-23 15:49:00,2025-09-24 11:33:00,598.12,596.92376,417,-498.83207999999536,596.92376,599.9369388422554
VWAPReversion,QQQ,long,2025-09-23 15:51:00,2025-09-24 11:11:00,598.19501,596.9986199800001,417,-498.8946383399863,596.9986199800001,599.9281370325234
VWAPReversion,QQQ,long,2025-09-23 15:53:00,2025-09-24 11:11:00,598.22443,597.02798114,417,-498.91917462001345,597.02798114,599.9157725760092
VWAPReversion,QQQ,long,2025-09-23 15:54:00,2025-09-24 09:51:00,598.34003,597.14334994,417,-499.01558501997863,597.14334994,599.9106949341492
VWAPReversion,QQQ,long,2025-09-23 15:58:00,2025-09-24 11:33:00,598.0,596.804,418,-499.928000000011,596.804,599.8900158634469
VWAPReversion,QQQ,long,2025-09-23 15:59:00,2025-09-24 11:11:00,598.15997,596.9636500600001,417,-498.8654149799861,596.9636500600001,599.8728404844688
VWAPReversion,QQQ,long,2025-09-24 09:34:00,2025-09-24 09:51:00,598.5,597.303,417,-499.14900000000114,597.303,599.8628318268288
VWAPReversion,QQQ,long,2025-09-24 09:35:00,2025-09-24 09:50:00,598.71997,597.52253006,417,-499.3324549799921,597.52253006,599.861831650562
VWAPReversion,QQQ,long,2025-09-24 09:38:00,2025-09-24 11:10:00,598.33002,597.13335996,417,-499.00723667999307,597.13335996,599.8581549556777
VWAPReversion,QQQ,long,2025-09-24 09:39:00,2025-09-24 09:51:00,598.375,597.17825,417,-499.0447499999799,597.17825,599.8569191550661
VWAPReversion,QQQ,long,2025-09-24 09:40:00,2025-09-24 09:51:00,598.66998,597.47264004,417,-499.2907633200092,597.47264004,599.8559510436352
VWAPReversion,QQQ,long,2025-09-24 09:42:00,2025-09-24 09:51:00,598.45001,597.25310998,417,-499.1073083400182,597.25310998,599.8542468607498
VWAPReversion,QQQ,long,2025-09-24 09:44:00,2025-09-24 09:51:00,598.36548,597.1687490400001,417,-499.03681031998667,597.1687490400001,599.8518511370444
VWAPReversion,QQQ,long,2025-09-24 09:46:00,2025-09-24 11:10:00,598.26001,597.06348998,417,-498.9488483399916,597.06348998,599.8499038303347
VWAPReversion,QQQ,long,2025-09-24 09:52:00,2025-09-24 11:46:00,597.5,596.305,418,-499.5100000000209,596.305,599.838015474849
VWAPReversion,QQQ,long,2025-09-24 09:53:00,2025-09-24 11:41:00,597.74249,596.54700502,418,-499.71272163997764,596.54700502,599.8360892333985
VWAPReversion,QQQ,long,2025-09-24 09:55:00,2025-09-24 11:42:00,597.71997,596.52453006,418,-499.69389492001187,596.52453006,599.8334095620594
VWAPReversion,QQQ,long,2025-09-24 09:57:00,2025-09-24 11:41:00,597.78003,596.58446994,418,-499.74410508002006,596.58446994,599.83136241741
VWAPReversion,QQQ,long,2025-09-24 09:59:00,2025-09-24 11:33:00,598.0012817,596.8052791366,418,-499.929071501218,596.8052791366,599.8296741179645
